"BatchID","n"
"R304167",12
"R304173",5
"R304182",15
"R304185",15
"R304192",2
"R304224",40
"R304240",5
"R304279",24
"R304281",14
"R304287",21
"R304294",14
"R304310",1
"R304331",1
"R304344",6
"R304368",9
"R304374",15
"R304376",6
"R304381",8
"R304412",2
"R304417",8
"R304429",46
"R304448",3
"R304451",29
"R304468",3
"R304478",44
"R304479",24
"R304481",3
"R304504",34
"R304540",2
"R304558",5
"R304559",9
"R304572",6
"R304582",14
"R304621",31
"R304642",5
"R304647",2
"R304648",4
"R304693",15
"R304732",21
"R304737",21
"R304740",16
"R304813",9
"R304820",9
"R304832",4
"R304880",9
"R304909",10
"R304910",3
"R304924",4
"R304939",25
"R304945",5
"R304956",18
"R304972",2
"R304990",6
"R304993",3
"R304995",5
"R305028",1
"R305030",1
"R305032",4
"R305050",16
"R305056",15
"R305059",2
"R305060",3
"R305099",1
"R305103",1
"R305107",2
"R305153",6
"R305154",6
"R305158",4
"R305170",1
"R305177",1
"R305232",3
"R305233",1
"R305236",9
"R305254",6
"R305279",5
"R305281",11
"R305289",4
"R305291",2
"R305320",9
"R305323",7
"R305326",4
"R305330",3
"R305342",2
"R305351",3
"R305365",4
"R305380",2
"R305383",3
"R305404",3
"R305407",7
"R305409",4
"R305438",2
"R305472",1
"R305479",7
"R305488",4
"R305500",2
"R305507",3
"R305508",6
"R305545",6
"R305561",1
"R305600",1
"R305604",6
"R305606",1
"R305607",6
"R305609",12
"R305628",2
"R305661",21
"R305663",8
"R305666",3
"R305669",6
"R305670",12
"R305672",16
"R305695",4
"R305764",6
"R305765",19
"R305769",18
"R305770",21
"R305775",10
"R305782",11
"R305794",6
"R305807",1
"R305828",1
"R305834",9
"R305840",12
"R305842",3
"R305844",12
"R305850",2
"R305871",5
"R305884",20
"R305911",31
"R305926",5
"R305939",6
"R305970",9
"R305983",2
"R305999",3
"R306006",1
"R306010",8
"R306012",16
"R306014",3
"R306022",9
"R306031",1
"R306032",1
"R306096",9
"R306099",18
"R306103",12
"R306143",4
"R306149",8
"R306156",28
"R306166",10
"R306173",9
"R306179",6
"R306181",18
"R306194",8
"R306207",6
"R306251",3
"R306255",6
"R306266",4
"R306304",3
"R306363",1
"R306365",2
"R306369",2
"R306379",2
"R306380",16
"R306412",10
"R306420",11
"R306424",11
"R306426",2
"R306428",8
"R306435",4
"R306465",4
"R306486",6
"R306501",12
"R306503",3
"R306510",2
"R306516",1
"R306519",17
"R306559",4
"R306567",4
"R306574",14
"R306599",1
"R306613",8
"R306621",2
"R306632",4
"R306646",10
"R306649",1
"R306653",9
"R306657",1
"R306670",7
"R306691",7
"R306729",4
"R306752",15
"R306805",17
"R306822",4
"R306823",6
"R306824",9
"R306831",1
"R306861",19
"R306890",4
"R306892",4
"R306900",6
"R306913",11
"R306917",1
"R306933",6
"R306938",3
"R306952",4
"R306957",15
"R306989",5
"R306999",3
"R307023",4
"R307046",4
"R307054",2
"R307064",22
"R307067",2
"R307086",3
"R307090",3
"R307099",6
"R307100",1
"R307103",4
"R307107",12
"R307116",2
"R307117",8
"R307121",9
"R307127",1
"R307177",1
"R307178",6
"R307187",6
"R307188",16
"R307210",3
"R307212",23
"R307230",4
"R307253",1
"R307258",6
"R307261",15
"R307270",14
"R307276",6
"R307299",7
"R307325",21
"R307331",2
"R307334",1
"R307374",3
"R307376",1
"R307392",23
"R307399",9
"R307400",9
"R307407",12
"R307421",12
"R307428",21
"R307441",2
"R307446",1
"R307458",8
"R307492",5
"R307497",2
"R307508",4
"R307514",12
"R307544",4
"R307584",4
"R307587",6
"R307599",27
"R307664",3
"R307685",4
"R307704",1
"R307710",42
"R307712",5
"R307780",4
"R307786",5
"R307792",1
"R307873",4
"R307875",4
"R307888",1
"R307946",9
"R307952",18
"R307962",8
"R307972",5
"R308057",4
"R308061",2
"R308066",2
"R308149",1
"R308164",10
"R308171",1
"R308230",4
"R308232",3
"R308267",2
"R308351",4
"R308410",1
"R308414",16
"R308505",13
"R308524",8
"R308559",3
"R308623",1
"R308692",3
"R308706",6
"R308713",12
"R308747",2
"R308790",9
"R308804",6
"R308823",7
"R308830",3
"R308860",12
"R308862",4
"R308865",3
"R308874",3
"R308893",16
"R308920",3
"R308951",6
"R308955",10
"R308987",2
"R309045",15
"R309047",8
"R309049",2
"R309054",4
"R309060",6
"R309113",11
"R309124",15
"R309129",17
"R309136",1
"R309188",9
"R309264",4
"R309275",8
"R309277",8
"R309279",3
"R309280",3
"R309367",21
"R309371",8
"R309376",4
"R309383",4
"R309386",1
"R309439",9
"R309446",4
"R309450",4
"R309459",47
"R309513",4
"R309527",16
"R309534",17
"R309609",2
"R309623",12
"R309631",24
"R309660",36
"R309667",5
"R309694",15
"R309698",18
"R309701",3
"R309708",2
"R309717",12
"R309743",1
"R309779",4
"R309780",4
"R309788",2
"R309793",8
"R309798",3
"R309802",1
"R309808",3
"R309825",1
"R309834",15
"R309850",24
"R309855",2
"R309858",1
"R309859",3
"R309864",11
"R309866",10
"R309874",1
"R309944",16
"R309948",1
"R310016",2
"R310034",1
"R310036",6
"R310101",16
"R310102",12
"R310112",3
"R310119",1
"R310163",43
"R310168",12
"R310169",12
"R310174",3
"R310176",4
"R310179",6
"R310188",8
"R310231",8
"R310242",3
"R310254",3
"R310278",1
"R310280",1
"R310307",2
"R310311",4
"R310314",9
"R310319",6
"R310336",2
"R310344",2
"R310400",14
"R310420",24
"R310426",7
"R310458",1
"R310488",2
"R310520",2
"R310574",6
"R310580",6
"R310583",6
"R310589",6
"R310599",23
"R310644",4
"R310649",3
"R310655",3
"R310665",3
"R310723",40
"R310726",2
"R310733",6
"R310770",8
"R310791",1
"R310824",3
"R310839",1
"R310845",1
"R310869",21
"R310891",2
"R310901",2
"R310948",3
"R310956",2
"R310961",4
"R310965",4
"R310970",1
"R310973",3
"R310988",8
"R311012",6
"R311032",3
"R311038",6
"R311066",1
"R311076",1
"R311104",4
"R311111",8
"R311125",18
"R311127",3
"R311133",4
"R311149",4
"R311178",32
"R311200",3
"R311204",6
"R311210",22
"R311255",6
"R311288",12
"R311293",8
"R311295",3
"R311298",12
"R311310",1
"R311331",1
"R311339",7
"R311346",18
"R311357",12
"R311359",2
"R311365",21
"R311375",6
"R311405",6
"R311434",20
"R311435",6
"R311449",6
"R311457",23
"R311475",2
"R311481",22
"R311542",4
"R311558",9
"R311560",8
"R311564",9
"R311565",10
"R311577",5
"R311589",3
"R311611",4
"R311618",9
"R311626",21
"R311631",10
"R311634",14
"R311649",10
"R311654",2
"R311685",3
"R311696",6
"R311715",24
"R311731",13
"R311746",3
"R311764",2
"R311787",2
"R311789",8
"R311791",4
"R311793",3
"R311800",4
"R311919",2
"R311942",8
"R311952",3
"R311953",18
"R311954",3
"R311960",4
"R312010",12
"R312025",3
"R312026",3
"R312028",3
"R312032",19
"R312033",5
"R312058",7
"R312090",2
"R312092",9
"R312095",15
"R312096",7
"R312162",2
"R312170",3
"R312175",9
"R312202",4
"R312224",4
"R312266",9
"R312292",4
"R312296",1
"R312320",3
"R312329",3
"R312333",6
"R312335",2
"R312379",1
"R312394",2
"R312405",15
"R312406",5
"R312447",2
"R312469",6
"R312472",2
"R312474",3
"R312487",5
"R312500",1
"R312524",1
"R312535",24
"R312540",2
"R312543",13
"R312548",6
"R312558",2
"R312585",1
"R312607",14
"R312615",1
"R312645",11
"R312672",2
"R312674",4
"R312686",3
"R312689",3
"R312692",6
"R312696",6
"R312703",9
"R312715",3
"R312766",8
"R312773",3
"R312780",6
"R312787",7
"R312791",2
"R312816",1
"R312819",1
"R312820",6
"R312840",4
"R312842",9
"R312849",10
"R312853",2
"R312906",1
"R312915",14
"R312917",6
"R312927",2
"R312974",3
"R312981",3
"R313019",7
"R313024",8
"R313040",3
"R313045",1
"R313065",2
"R313076",2
"R313133",4
"R313138",2
"R313140",3
"R313215",12
"R313217",2
"R313233",5
"R313234",3
"R313297",1
"R313305",2
"R313308",2
"R313312",3
"R313317",4
"R313325",1
"R313372",4
"R313377",2
"R313381",3
"R313387",2
"R313388",3
"R313399",1
"R313456",1
"R313459",2
"R313460",3
"R313473",5
"R313483",1
"R313514",2
"R313548",8
"R313551",6
"R313553",1
"R313555",4
"R313563",1
"R313628",18
"R313632",12
"R313636",8
"R313638",2
"R313657",19
"R313660",4
"R313689",1
"R313706",21
"R313714",3
"R313763",2
"R313770",15
"R313779",16
"R313784",18
"R313788",16
"R313817",4
"R313819",6
"R313822",6
"R313844",2
"R313854",1
"R313874",8
"R313885",8
"R313886",21
"R313892",24
"R313893",1
"R313900",7
"R313911",11
"R313959",10
"R313961",9
"R313967",3
"R313972",10
"R313977",2
"R313985",23
"R314009",1
"R314011",3
"R314020",3
"R314028",8
"R314033",12
"R314034",15
"R314047",9
"R314048",4
"R314049",10
"R314059",3
"R314108",4
"R314109",17
"R314120",15
"R314131",18
"R314163",1
"R314176",6
"R314177",8
"R314185",40
"R314186",4
"R314204",1
"R314275",2
"R314291",5
"R314295",4
"R314305",8
"R314311",4
"R314315",3
"R314320",1
"R314359",3
"R314361",2
"R314368",6
"R314371",2
"R314372",2
"R314419",4
"R314423",6
"R314434",12
"R314437",1
"R314446",3
"R314496",6
"R314511",2
"R314517",10
"R314533",1
"R314561",4
"R314571",12
"R314573",6
"R314574",18
"R314578",6
"R314588",2
"R314635",14
"R314640",21
"R314641",7
"R314643",33
"R314648",19
"R314649",6
"R314654",14
"R314684",2
"R314696",20
"R314699",28
"R314700",6
"R314705",4
"R314729",30
"R314731",5
"R314776",3
"R314778",12
"R314782",6
"R314792",11
"R314793",8
"R314803",36
"R314814",2
"R314848",8
"R314853",6
"R314933",3
"R314936",3
"R314938",2
"R314940",2
"R314971",2
"R314973",1
"R314996",8
"R315005",12
"R315008",8
"R315014",15
"R315016",4
"R315029",4
"R315062",4
"R315063",3
"R315065",4
"R315066",6
"R315070",4
"R315072",6
"R315076",1
"R315078",3
"R315093",13
"R315130",4
"R315134",2
"R315138",3
"R315147",1
"R315164",4
"R315205",3
"R315208",2
"R315233",1
"R315262",1
"R315277",12
"R315283",2
"R315305",6
"R315346",6
"R315348",4
"R315351",6
"R315359",3
"R315413",2
"R315418",3
"R315422",4
"R315426",3
"R315430",11
"R315432",3
"R315480",4
"R315493",6
"R315500",1
"R315532",2
"R315577",2
"R315579",3
"R315584",3
"R315587",7
"R315632",12
"R315643",9
"R315644",8
"R315655",1
"R315657",12
"R315659",7
"R315710",3
"R315724",4
"R315725",10
"R315780",15
"R315786",9
"R315797",8
"R315830",3
"R315857",1
"R315873",3
"R315932",3
"R315943",3
"R315945",4
"R315948",4
"R315977",2
"R315979",4
"R316004",12
"R316005",4
"R316013",3
"R316022",3
"R316050",3
"R316084",1
"R316085",3
"R316086",1
"R316089",7
"R316098",2
"R316110",3
"R316122",1
"R316148",2
"R316151",3
"R316152",3
"R316153",7
"R316166",3
"R316176",3
"R316178",1
"R316270",4
"R316274",3
"R316291",1
"R316322",4
"R316329",3
"R316334",6
"R316336",3
"R316368",9
"R316380",3
"R316381",4
"R316410",1
"R316434",3
"R316526",4
"R316533",6
"R316539",6
"R316554",2
"R316593",14
"R316601",4
"R316606",4
"R316607",6
"R316617",2
"R316679",6
"R316682",6
"R316693",12
"R316702",5
"R316705",4
"R316706",2
"R316714",8
"R316768",18
"R316770",6
"R316772",18
"R316775",2
"R316776",6
"R316808",2
"R316811",3
"R316824",5
"R316881",3
"R316887",16
"R316888",4
"R316894",3
"R316896",3
"R316900",3
"R316910",5
"R316915",1
"R316962",2
"R316964",3
"R316968",6
"R316972",9
"R316975",5
"R316983",12
"R316986",3
"R317031",15
"R317033",1
"R317037",14
"R317039",15
"R317054",3
"R317065",3
"R317097",4
"R317099",12
"R317101",18
"R317104",4
"R317106",26
"R317115",27
"R317119",13
"R317123",4
"R317140",4
"R317167",2
"R317179",9
"R317181",15
"R317190",8
"R317218",44
"R317260",8
"R317273",17
"R317278",23
"R317293",2
"R317294",4
"R317325",5
"R317331",19
"R317337",8
"R317338",4
"R317342",18
"R317344",4
"R317347",18
"R317362",20
"R317369",6
"R317404",7
"R317408",24
"R317409",10
"R317412",9
"R317420",10
"R317433",1
"R317458",10
"R317470",4
"R317490",12
"R317493",6
"R317497",4
"R317498",15
"R317505",18
"R317511",1
"R317567",6
"R317572",12
"R317576",8
"R317583",23
"R317584",6
"R317594",3
"R317615",8
"R317653",5
"R317658",12
"R317661",24
"R317671",21
"R317676",6
"R317689",4
"R317700",2
"R317731",12
"R317737",10
"R317739",21
"R317744",15
"R317757",3
"R317764",7
"R317769",6
"R317804",21
"R317816",8
"R317819",3
"R317832",16
"R317833",18
"R317836",5
"R317884",18
"R317885",2
"R317904",8
"R317906",3
"R317933",2
"R317987",2
"R318016",1
"R318058",12
"R318062",1
"R318078",12
"R318081",21
"R318130",12
"R318135",2
"R318194",3
"R318195",26
"R318201",3
"R318208",1
"R318268",8
"R318272",12
"R318292",6
"R318311",2
"R318382",6
"R318400",3
"R318469",1
"R318474",8
"R318551",3
"R318556",6
"R318566",3
"R318649",4
"R318660",1
"R318714",2
"R318815",3
"R318822",2
"R318928",3
"R318930",2
"R318982",12
"R319002",1
"R319072",3
"R319074",6
"R319125",8
"R319154",6
"R319162",10
"R319177",2
"R319259",2
"R319283",1
"R319330",3
"R319332",2
"R319383",1
"R319418",9
"R319421",16
"R319441",9
"R319505",6
"R319515",3
"R319592",4
"R319679",6
"R319688",3
"R319704",1
"R319755",2
"R319757",2
"R319833",12
"R319836",14
"R319847",3
"R319851",2
"R319858",1
"R319909",4
"R319911",6
"R319914",6
"R319917",1
"R319922",8
"R319933",10
"R319944",3
"R319976",5
"R319992",6
"R319995",6
"R320027",1
"R320058",2
"R320066",4
"R320069",3
"R320070",6
"R320094",1
"R320120",1
"R320142",2
"R320162",4
"R320177",12
"R320191",2
"R320225",4
"R320253",4
"R320254",4
"R320257",1
"R320264",3
"R320269",3
"R320288",3
"R320326",22
"R320330",21
"R320342",1
"R320347",3
"R320421",3
"R320424",4
"R320445",39
"R320461",6
"R320516",1
"R320616",22
"R320626",21
"R320635",1
"R320641",15
"R320701",3
"R320702",2
"R320706",24
"R320767",12
"R320773",6
"R320808",2
"R320814",1
"R320871",12
"R320873",12
"R320876",3
"R320886",3
"R320902",3
"R320909",3
"R320962",2
"R320972",6
"R320973",9
"R320978",3
"R321040",2
"R321053",9
"R321055",8
"R321085",1
"R321120",3
"R321143",6
"R321151",8
"R321158",3
"R321163",4
"R321201",4
"R321221",6
"R321222",21
"R321226",4
"R321267",2
"R321309",1
"R321312",4
"R321318",1
"R321354",2
"R321419",4
"R321499",12
"R321514",1
"R321572",3
"R321580",10
"R321653",3
"R321661",3
"R321662",4
"R321668",8
"R321674",3
"R321754",3
"R321755",4
"R321759",3
"R321769",4
"R321852",4
"R321927",21
"R321930",14
"R321942",5
"R321944",15
"R321991",4
"R321994",17
"R321996",3
"R322007",27
"R322068",1
"R322089",3
"R322091",2
"R322098",3
"R322103",5
"R322112",1
"R322177",3
"R322187",2
"R322199",6
"R322202",13
"R322213",16
"R322277",3
"R322287",3
"R322293",4
"R322295",4
"R322303",8
"R322325",4
"R322355",6
"R322357",8
"R322362",12
"R322378",10
"R322379",6
"R322381",8
"R322428",3
"R322441",9
"R322444",8
"R322454",6
"R322462",10
"R322468",5
"R322474",5
"R322530",6
"R322532",6
"R322535",3
"R322548",3
"R322553",2
"R322584",2
"R322601",3
"R322629",7
"R322641",1
"R322644",1
"R322645",1
"R322657",12
"R322681",10
"R322704",3
"R322710",3
"R322715",3
"R322722",5
"R322778",9
"R322782",8
"R322790",3
"R322871",3
"R322892",21
"R322896",5
"R322902",8
"R322911",3
"R322918",3
"R322922",9
"R322928",32
"R322969",3
"R322981",6
"R322985",9
"R323005",10
"R323071",5
"R323091",1
"R323096",2
"R323103",15
"R323114",1
"R323126",8
"R323177",12
"R323182",9
"R323188",22
"R323189",10
"R323190",4
"R323205",3
"R323209",2
"R323257",14
"R323261",1
"R323286",1
"R323289",2
"R323292",6
"R323312",12
"R323372",22
"R323378",16
"R323381",12
"R323393",8
"R323401",9
"R323475",6
"R323490",4
"R323491",15
"R323496",8
"R323501",2
"R323505",21
"R323563",12
"R323565",10
"R323568",15
"R323570",6
"R323604",12
"R323626",12
"R323630",6
"R323633",18
"R323634",6
"R323645",21
"R323666",32
"R323667",1
"R323689",5
"R323709",27
"R323712",6
"R323714",6
"R323715",15
"R323729",37
"R323736",22
"R323757",2
"R323779",1
"R323796",9
"R323799",6
"R323808",48
"R323810",2
"R323817",3
"R323832",8
"R323857",13
"R323868",20
"R323886",20
"R323888",12
"R323892",4
"R323903",5
"R323937",24
"R323952",4
"R323964",18
"R324022",23
"R324034",12
"R324043",4
"R324116",12
"R324121",6
"R324131",12
"R324139",2
"R324181",27
"R324183",4
"R324184",8
"R324192",9
"R324193",18
"R324201",4
"R324206",21
"R324272",3
"R324301",13
"R324311",6
"R324359",29
"R324362",12
"R324370",3
"R324373",6
"R324381",4
"R324388",1
"R324403",3
"R324423",1
"R324438",12
"R324442",18
"R324445",12
"R324459",3
"R324466",8
"R324473",6
"R324519",9
"R324520",27
"R324521",8
"R324527",5
"R324534",4
"R324537",11
"R324585",4
"R324597",12
"R324604",12
"R324605",9
"R324616",6
"R324647",15
"R324660",9
"R324663",6
"R324674",24
"R324676",25
"R324715",10
"R324727",12
"R324734",3
"R324735",21
"R324741",2
"R324743",12
"R324757",5
"R324804",9
"R324805",12
"R324809",9
"R324810",6
"R324811",17
"R324814",7
"R324824",8
"R324866",1
"R324867",16
"R324880",10
"R324889",15
"R324900",17
"R324902",12
"R324911",6
"R324916",15
"R324927",3
"R324950",8
"R324958",8
"R324963",12
"R324967",6
"R324976",20
"R324978",9
"R325006",18
"R325030",8
"R325032",12
"R325036",9
"R325043",7
"R325046",6
"R325050",3
"R325057",3
"R325083",12
"R325096",30
"R325104",9
"R325105",9
"R325108",4
"R325122",6
"R325124",5
"R325130",6
"R325136",1
"R325173",11
"R325174",4
"R325175",11
"R325180",19
"R325190",40
"R325191",7
"R325239",2
"R325242",10
"R325243",5
"R325244",11
"R325245",3
"R325250",2
"R325251",3
"R325260",2
"R325261",4
"R325319",14
"R325325",4
"R325331",9
"R325332",3
"R325348",6
"R325355",1
"R325364",4
"R325397",18
"R325400",3
"R325409",9
"R325414",8
"R325419",2
"R325425",2
"R325473",8
"R325478",12
"R325481",9
"R325491",4
"R325507",1
"R325532",6
"R325542",18
"R325546",12
"R325550",8
"R325555",12
"R325617",8
"R325622",21
"R325624",9
"R325632",16
"R325647",6
"R325648",14
"R325696",9
"R325706",20
"R325709",3
"R325714",6
"R325716",6
"R325717",6
"R325735",6
"R325757",3
"R325804",12
"R325822",2
"R325841",5
"R325863",12
"R325878",31
"R325887",3
"R325900",9
"R325904",4
"R325914",24
"R325931",4
"R325951",12
"R325955",10
"R325958",5
"R325965",6
"R325992",2
"R326002",2
"R326025",6
"R326031",8
"R326032",8
"R326036",27
"R326043",4
"R326044",9
"R326052",15
"R326087",3
"R326095",10
"R326105",15
"R326106",12
"R326112",8
"R326117",2
"R326122",1
"R326127",9
"R326184",8
"R326189",12
"R326190",9
"R326191",26
"R326195",3
"R326199",6
"R326229",6
"R326247",22
"R326266",5
"R326288",18
"R326289",10
"R326292",15
"R326294",12
"R326297",18
"R326301",9
"R326313",18
"R326317",5
"R326341",20
"R326344",22
"R326347",26
"R326353",9
"R326354",19
"R326357",4
"R326377",20
"R326395",7
"R326414",1
"R326425",4
"R326428",15
"R326431",43
"R326433",9
"R326436",16
"R326444",12
"R326457",25
"R326460",3
"R326485",4
"R326527",34
"R326530",17
"R326531",12
"R326532",10
"R326533",12
"R326540",1
"R326542",7
"R326548",3
"R326599",39
"R326606",3
"R326615",17
"R326624",9
"R326663",9
"R326677",17
"R326710",6
"R326712",11
"R326714",6
"R326717",3
"R326728",20
"R326739",9
"R326778",1
"R326779",11
"R326794",18
"R326796",22
"R326798",15
"R326850",7
"R326864",28
"R326872",30
"R326878",18
"R326880",27
"R326905",6
"R326906",31
"R326953",2
"R326960",21
"R326976",5
"R326978",4
"R326992",3
"R326994",37
"R327014",27
"R327040",14
"R327042",39
"R327047",18
"R327048",15
"R327063",4
"R327107",2
"R327120",24
"R327126",57
"R327128",21
"R327129",12
"R327141",22
"R327159",17
"R327186",24
"R327204",7
"R327205",9
"R327206",2
"R327207",26
"R327229",4
"R327230",28
"R327237",6
"R327287",16
"R327289",12
"R327292",39
"R327303",6
"R327305",12
"R327314",41
"R327326",16
"R327368",4
"R327369",10
"R327376",6
"R327378",3
"R327380",11
"R327381",7
"R327389",13
"R327393",24
"R327451",14
"R327453",14
"R327455",90
"R327467",3
"R327477",6
"R327489",12
"R327516",3
"R327518",28
"R327521",24
"R327532",12
"R327533",18
"R327536",3
"R327538",48
"R327542",18
"R327548",9
"R327560",1
"R327561",6
"R327597",8
"R327611",21
"R327621",15
"R327643",23
"R327693",14
"R327696",36
"R327697",18
"R327702",8
"R327709",10
"R327759",6
"R327761",18
"R327766",8
"R327781",12
"R327783",61
"R327845",28
"R327847",21
"R327853",6
"R327857",50
"R327864",6
"R327865",1
"R327867",24
"R327898",8
"R327920",12
"R327924",22
"R327928",63
"R327929",11
"R327937",18
"R327947",9
"R327981",5
"R327994",4
"R327999",9
"R328002",15
"R328006",14
"R328012",24
"R328013",8
"R328057",3
"R328080",4
"R328086",28
"R328088",15
"R328103",15
"R328118",11
"R328152",7
"R328176",18
"R328184",3
"R328187",8
"R328196",8
"R328197",13
"R328215",2
"R328216",1
"R328240",4
"R328281",6
"R328284",13
"R328288",8
"R328290",12
"R328303",1
"R328314",13
"R328338",14
"R328347",2
"R328353",6
"R328385",2
"R328427",31
"R328431",22
"R328433",10
"R328437",15
"R328439",3
"R328446",14
"R328462",4
"R328486",1
"R328496",13
"R328505",4
"R328516",10
"R328519",9
"R328525",12
"R328534",15
"R328597",4
"R328602",1
"R328606",2
"R328615",3
"R328665",18
"R328675",6
"R328677",4
"R328688",9
"R328692",6
"R328693",12
"R328696",8
"R328710",5
"R328713",4
"R328725",21
"R328738",2
"R328754",8
"R328759",11
"R328762",10
"R328766",25
"R328776",20
"R328795",11
"R328820",25
"R328831",16
"R328846",24
"R328850",15
"R328851",8
"R328866",4
"R328896",33
"R328944",17
"R328953",4
"R328955",3
"R328956",12
"R328962",10
"R328970",8
"R328980",1
"R329022",3
"R329023",9
"R329027",15
"R329041",4
"R329047",4
"R329118",3
"R329119",6
"R329122",12
"R329123",6
"R329133",10
"R329137",8
"R329195",9
"R329204",22
"R329205",10
"R329221",10
"R329261",9
"R329269",4
"R329272",6
"R329274",8
"R329276",10
"R329277",4
"R329285",10
"R329340",9
"R329341",27
"R329350",8
"R329360",13
"R329373",5
"R329402",6
"R329403",3
"R329408",2
"R329416",1
"R329420",12
"R329428",25
"R329432",7
"R329481",2
"R329491",3
"R329498",5
"R329499",6
"R329501",6
"R329536",8
"R329544",42
"R329548",12
"R329559",8
"R329561",4
"R329562",1
"R329563",2
"R329602",4
"R329620",6
"R329629",3
"R329634",25
"R329644",28
"R329704",7
"R329763",4
"R329770",3
"R329840",12
"R329842",4
"R329843",15
"R329855",6
"R329857",3
"R329904",4
"R329906",20
"R329910",3
"R329911",17
"R329923",1
"R329940",10
"R329975",51
"R329979",16
"R329984",12
"R329986",9
"R329993",13
"R330001",1
"R330062",6
"R330072",25
"R330075",6
"R330086",2
"R330096",21
"R330138",1
"R330139",4
"R330150",3
"R330153",6
"R330223",24
"R330230",6
"R330235",11
"R330240",16
"R330258",10
"R330276",24
"R330288",36
"R330302",1
"R330304",21
"R330308",20
"R330310",9
"R330322",11
"R330330",24
"R330383",12
"R330384",2
"R330385",14
"R330392",39
"R330393",6
"R330405",27
"R330459",8
"R330475",20
"R330486",3
"R330536",8
"R330539",12
"R330545",4
"R330546",9
"R330552",17
"R330554",9
"R330568",5
"R330572",4
"R330611",4
"R330625",3
"R330628",3
"R330629",22
"R330630",28
"R330640",17
"R330676",7
"R330695",16
"R330704",10
"R330708",24
"R330718",1
"R330748",1
"R330755",30
"R330764",2
"R330769",8
"R330773",5
"R330796",2
"R330799",9
"R330831",3
"R330834",2
"R330840",4
"R330842",3
"R330847",7
"R330908",2
"R330915",27
"R330920",6
"R330928",1
"R330968",11
"R330983",6
"R330985",2
"R330997",3
"R330999",8
"R331013",3
"R331015",2
"R331076",12
"R331078",21
"R331080",27
"R331083",6
"R331089",4
"R331099",8
"R331120",9
"R331125",21
"R331133",21
"R331151",6
"R331152",16
"R331157",4
"R331162",18
"R331163",34
"R331174",21
"R331175",18
"R331177",7
"R331230",1
"R331236",8
"R331242",3
"R331244",3
"R331304",4
"R331318",6
"R331323",3
"R331325",3
"R331340",1
"R331352",4
"R331383",6
"R331392",13
"R331397",33
"R331398",56
"R331413",1
"R331430",3
"R331431",12
"R331433",8
"R331477",3
"R331489",10
"R331497",12
"R331500",28
"R331501",6
"R331505",15
"R331550",15
"R331556",8
"R331558",7
"R331564",2
"R331575",3
"R331585",16
"R331593",7
"R331594",8
"R331610",6
"R331627",12
"R331630",6
"R331637",9
"R331640",11
"R331644",6
"R331652",4
"R331659",7
"R331675",6
"R331715",12
"R331717",3
"R331719",15
"R331724",4
"R331726",2
"R331732",6
"R331736",2
"R331748",8
"R331768",16
"R331781",15
"R331785",6
"R331789",2
"R331790",5
"R331818",12
"R331827",1
"R331828",1
"R331845",4
"R331854",6
"R331862",10
"R331864",6
"R331865",18
"R331917",2
"R331921",6
"R331922",6
"R331927",8
"R331942",12
"R331951",7
"R332004",2
"R332010",3
"R332018",3
"R332024",6
"R332028",6
"R332040",2
"R332084",6
"R332089",18
"R332098",6
"R332109",2
"R332114",4
"R332124",14
"R332130",8
"R332139",7
"R332152",8
"R332162",12
"R332171",2
"R332176",2
"R332182",9
"R332223",12
"R332236",17
"R332243",4
"R332284",12
"R332288",4
"R332292",4
"R332304",1
"R332311",8
"R332360",23
"R332444",8
"R332445",42
"R332447",2
"R332455",25
"R332464",11
"R332476",11
"R332526",12
"R332549",12
"R332568",11
"R332605",4
"R332636",4
"R332639",2
"R332642",8
"R332643",3
"R332656",2
"R332674",3
"R332710",1
"R332732",2
"R332744",13
"R332752",1
"R332769",5
"R332778",4
"R332820",4
"R332826",8
"R332831",6
"R332836",4
"R332838",4
"R332847",3
"R332862",4
"R332868",5
"R332914",9
"R332947",6
"R332951",2
"R332975",6
"R332995",1
"R333004",2
"R333014",6
"R333017",1
"R333054",6
"R333072",4
"R333075",9
"R333077",1
"R333078",3
"R333080",9
"R333082",8
"R333101",1
"R333103",1
"R333129",11
"R333135",6
"R333137",4
"R333138",3
"R333187",6
"R333190",6
"R333191",9
"R333195",1
"R333204",4
"R333210",2
"R333258",8
"R333277",5
"R333297",9
"R333325",2
"R333330",9
"R333335",5
"R333360",21
"R333402",4
"R333414",2
"R333424",3
"R333431",3
"R333432",3
"R333433",3
"R333436",4
"R333441",3
"R333453",8
"R333492",10
"R333498",3
"R333499",12
"R333524",1
"R333553",2
"R333572",4
"R333584",15
"R333589",15
"R333598",4
"R333628",29
"R333636",2
"R333650",6
"R333656",14
"R333668",2
"R333669",3
"R333708",2
"R333714",10
"R333715",3
"R333726",2
"R333752",9
"R333775",19
"R333780",8
"R333787",6
"R333794",2
"R333798",2
"R333799",1
"R333817",7
"R333858",8
"R333863",9
"R333877",6
"R333928",6
"R333935",3
"R333936",4
"R333942",9
"R333947",11
"R333950",6
"R333952",4
"R333988",9
"R333992",3
"R334000",6
"R334003",15
"R334004",12
"R334012",2
"R334059",10
"R334063",4
"R334065",3
"R334069",9
"R334073",5
"R334090",9
"R334126",2
"R334128",3
"R334130",6
"R334139",4
"R334140",5
"R334143",5
"R334163",6
"R334199",8
